"Addon Id","Name","Invoice Name","Type","Pricing Model","Charge Type","Price","Period","Period Unit","Unit","Status","Archived At","Description","Currency","SKU","Accounting Code","Accounting Category1","Accounting Category2","Accounting Category3","Accounting Category4","Taxable","Price in Decimal"
"yearly_18448_2_1000","Max 2 websites & 1000 keywords / 1yr - 18448","","On Off","Flat Fee","Recurring","1040.00","1","Year","","Active","","","EUR","","","","","","","true",""
"yearly_23849_1_0","Max 1 website & 0 keyword / 1yr - 23849","","On Off","Flat Fee","Recurring","490.00","1","Year","","Active","","","EUR","","","","","","","true",""
"yearly_25005_1_0","Max 1 website & 0 keyword / 1yr - 25005","","On Off","Flat Fee","Recurring","490.00","1","Year","","Active","","","EUR","","","","","","","true",""
"yearly_10459_4_400","Max 4 websites & 400 keywords / 1yr - 10459","","On Off","Flat Fee","Recurring","880.00","1","Year","","Active","","","EUR","","","","","","","true",""
"yearly_24834_1_438","Max 1 website & 438 keywords / 1yr - 24834","","On Off","Flat Fee","Recurring","570.00","1","Year","","Active","","","EUR","","","","","","","true",""
"yearly_18422_1_4000","Max 1 website & 4000 keywords / 1yr - 18422","Up to 1 Website and 4000 Daily Tracked Keywords","On Off","Flat Fee","Recurring","1980.00","1","Year","","Active","","","EUR","","","","","","","true",""
"yearly_19743_15_28000","Max 15 websites & 28000 keywords / 1yr - 19743","","On Off","Flat Fee","Recurring","8210.00","1","Year","","Active","","","EUR","","","","","","","true",""
"yearly_25699_2_60000","Max 2 websites & 60000 keywords / 1yr - 25699","","On Off","Flat Fee","Recurring","17000.00","1","Year","","Active","","","EUR","","","","","","","true",""
"yearly_23237_2_55","Max 2 websites & 55 keywords / 1yr - 23237","","On Off","Flat Fee","Recurring","1490.00","1","Year","","Active","","","RON","","","","","","","true",""
"yearly_26157_1_247","Max 1 website & 247 keywords / 1yr - 26157","","On Off","Flat Fee","Recurring","490.00","1","Year","","Active","","","EUR","","","","","","","true",""
"yearly_15986_3_2000","Max 3 websites & 2000 keywords / 1yr - 15986","","On Off","Flat Fee","Recurring","1790.00","1","Year","","Active","","","EUR","","","","","","","true",""
"yearly_22986_5_500","Max 5 websites & 500 keywords / 1yr - 22986","","On Off","Flat Fee","Recurring","1040.00","1","Year","","Active","","","EUR","","","","","","","true",""
"yearly_22986_10_1200","Max 10 websites & 1200 keywords / 1yr - 22986","","On Off","Flat Fee","Recurring","1960.00","1","Year","","Active","","","EUR","","","","","","","true",""
"yearly_22986_8_1000","Max 8 websites & 1000 keywords / 1yr - 22986","","On Off","Flat Fee","Recurring","1640.00","1","Year","","Active","","","EUR","","","","","","","true",""
"yearly_24206_9_2000","yearly_24206_9_2000","","On Off","Flat Fee","Recurring","2140.00","1","Year","","Active","","Metrics34_Yearly_Offline_invoice_9w_2000kw","EUR","","","","","","","true",""
"yearly_10459_4_215","Max 4 websites & 215 keywords / 1yr - 10459","","On Off","Flat Fee","Recurring","880.00","1","Year","","Active","","","EUR","","","","","","","true",""
"yearly_27116_2_10615","Max 2 websites & 10615 keywords / 1yr - 27116","","On Off","Flat Fee","Recurring","3490.00","1","Year","","Active","","","EUR","","","","","","","true",""
"yearly_8165_2_50000","Max 2 websites & 50000 keywords / 1yr - 8165","Max 2 websites & 50000 keywords / 1yr - 8165","On Off","Flat Fee","Recurring","14200.00","1","Year","","Active","","","EUR","","","","","","","true",""
"yearly_27498_1_3000","Max 1 website & 3000 keywords / 1yr - 27498","","On Off","Flat Fee","Recurring","8140.00","1","Year","","Active","","","RON","","","","","","","true",""
"yearly_19349_1_0","Max 1 website & 300 keyword / 1yr - 19349","Max 1 website & 300 keyword / 1yr - 19349","On Off","Flat Fee","Recurring","490.00","1","Year","","Active","","","EUR","","","","","","","true",""
"yearly_27498_2_3000","Max 2 websites & 3000 keywords / 1yr - 27498","","On Off","Flat Fee","Recurring","8960.00","1","Year","","Active","","","RON","","","","","","","true",""
"yearly_27498_2_2800","Max 2 websites & 2800 keywords / 1yr - 27498","","On Off","Flat Fee","Recurring","8640.00","1","Year","","Active","","","RON","","","","","","","true",""
"yearly_13477_25_13107","Max 25 websites & 13107 keywords / 1yr - 13477","","On Off","Flat Fee","Recurring","7910.00","1","Year","","Active","","","USD","","","","","","","true",""
"yearly_27358_2_26","Max 2 websites & 26 keywords / 1yr - 27358","","On Off","Flat Fee","Recurring","590.00","1","Year","","Active","","","EUR","","","","","","","true",""
"yearly_16906_1_600","Max 1 website & 600 keywords / 1yr - 16906","","On Off","Flat Fee","Recurring","990.00","1","Year","","Active","","","EUR","","","","","","","true",""
"yearly_20606_1_0","Max 1 website & 0 keyword / 1yr - 20606","","On Off","Flat Fee","Recurring","490.00","1","Year","","Active","","","EUR","","","","","","","true",""
"yearly_23870_1_451","Max 1 website & 451 keywords / 1yr - 23870","","On Off","Flat Fee","Recurring","580.00","1","Year","","Active","","","EUR","","","","","","","true",""
"yearly_28340_6_10000","Max 6 websites & 10000 keywords / 1yr - 28340","","On Off","Flat Fee","Recurring","3800.00","1","Year","","Active","","","EUR","","","","","","","true",""
"yearly_22888_2_5200","Max 2 websites & 5200 keywords / 1yr - 22888","","On Off","Flat Fee","Recurring","2330.00","1","Year","","Active","","","EUR","","","","","","","true",""
"yearly_22888_2_5000","Max 2 websites & 5000 keywords / 1yr - 22888","Max 2 websites & 5000 keywords / 1yr - 22888","On Off","Flat Fee","Recurring","2300.00","1","Year","","Active","","","EUR","","","","","","","true",""
"yearly_28340_1_10000","Max 1 website & 10000 keywords / 1yr - 28340","","On Off","Flat Fee","Recurring","3300.00","1","Year","","Active","","","EUR","","","","","","","true",""
"yearly_14422_1_0","Max 1 website & 0 keyword / 1yr - 14422","","On Off","Flat Fee","Recurring","490.00","1","Year","","Active","","","EUR","","","","","","","true",""
"yearly_29131_1_121","Max 1 website & 121 keywords / 1yr - 29131","","On Off","Flat Fee","Recurring","490.00","1","Year","","Active","","","EUR","","","","","","","true",""
"yearly_22888_3_5000","Max 3 websites & 5000 keywords / 1yr - 22888","","On Off","Flat Fee","Recurring","2400.00","1","Year","","Active","","","EUR","","","","","","","true",""
"yearly_22888_2_5100","Max 2 websites & 5100 keywords / 1yr - 22888","","On Off","Flat Fee","Recurring","1770.00","1","Year","","Active","","","EUR","","","","","","","true",""
"yearly_28647_1_1315","Max 1 website & 1315 keywords / 1yr - 28647","","On Off","Flat Fee","Recurring","1110.00","1","Year","","Active","","","EUR","","","","","","","true",""
"yearly_29231_1_0","Max 1 website & 0 keyword / 1yr - 29231","","On Off","Flat Fee","Recurring","490.00","1","Year","","Active","","","EUR","","","","","","","true",""
"yearly_28654_1_4666","Max 1 website & 4666 keywords / 1yr - 28654","","On Off","Flat Fee","Recurring","2100.00","1","Year","","Active","","","EUR","","","","","","","true",""
"yearly_28696_1_3000","Max 1 website & 3000 keywords / 1yr - 28696","","On Off","Flat Fee","Recurring","1750.00","1","Year","","Active","","","EUR","","","","","","","true",""
"yearly_27769_1_300","yearly_27769_1_300","","On Off","Flat Fee","Recurring","490.00","1","Year","","Active","","Yearly Subscription 1 website 300 keywords","EUR","","","","","","","true",""
"yearly_29376_2_95","Max 2 websites & 95 keywords / 1yr - 29376","","On Off","Flat Fee","Recurring","590.00","1","Year","","Active","","","EUR","","","","","","","true",""
"yearly_28430_1_0","Max 1 website & 0 keyword / 1yr - 28430","","On Off","Flat Fee","Recurring","490.00","1","Year","","Active","","","EUR","","","","","","","true",""
"yearly_29617_1_101","Max 1 website & 101 keywords / 1yr - 29617","","On Off","Flat Fee","Recurring","490.00","1","Year","","Active","","","EUR","","","","","","","true",""
"yearly_29485_1_0","Max 1 website & 0 keyword / 1yr - 29485","","On Off","Flat Fee","Recurring","490.00","1","Year","","Active","","","EUR","","","","","","","true",""
"yearly_30171_15_4500","Max 15 websites & 4500 keywords / 1yr - 30171","","On Off","Flat Fee","Recurring","3480.00","1","Year","","Active","","","EUR","","","","","","","true",""
"yearly_30185_1_3000","Max 1 website & 3000 keywords / 1yr - 30185","","On Off","Flat Fee","Recurring","1750.00","1","Year","","Active","","","EUR","","","","","","","true",""
"yearly_30185_1_2900","Max 1 website & 2900 keywords / 1yr - 30185","","On Off","Flat Fee","Recurring","1750.00","1","Year","","Active","","","EUR","","","","","","","true",""
"yearly_30054_8_1200","Max 8 websites & 1200 keywords / 1yr - 30054","","On Off","Flat Fee","Recurring","1760.00","1","Year","","Active","","","EUR","","","","","","","true",""
"yearly_26256_1_589","Max 1 website & 589 keywords / 1yr - 26256","","On Off","Flat Fee","Recurring","680.00","1","Year","","Active","","","EUR","","","","","","","true",""
"yearly_29409_1_300","yearly_29409_1_300","Up to 1 website and 300 daily tracked keywords","On Off","Flat Fee","Recurring","490.00","1","Year","","Active","","","EUR","","","","","","","true",""
"yearly_23498_1_6000","Max 1 website & 6000 keywords / 1yr - 23498","","On Off","Flat Fee","Recurring","2380.00","1","Year","","Active","","","EUR","","","","","","","true",""
"yearly_23498_1_5358","Max 1 website & 5358 keywords / 1yr - 23498","","On Off","Flat Fee","Recurring","2240.00","1","Year","","Active","","","EUR","","","","","","","true",""
"yearly_23498_1_5900","Max 1 website & 5900 keywords / 1yr - 23498","","On Off","Flat Fee","Recurring","2400.00","1","Year","","Active","","","EUR","","","","","","","true",""
"yearly_19766_3_475","Max 3 websites & 475 keywords / 1yr - 19766","","On Off","Flat Fee","Recurring","810.00","1","Year","","Active","","","EUR","","","","","","","true",""
"yearly_8705_17_15000","Max 17 websites & 15000 keywords / 1yr - 8705","","On Off","Flat Fee","Recurring","5300.00","1","Year","","Active","","","EUR","","","","","","","true",""
"yearly_8705_20_15000","Max 20 websites & 15000 keywords / 1yr - 8705","","On Off","Flat Fee","Recurring","5300.00","1","Year","","Active","","","EUR","","","","","","","true",""
"yearly_25690_75_100000","Max 75 websites & 100000 keywords / 1yr - 25690","","On Off","Flat Fee","Recurring","34500.00","1","Year","","Active","","","EUR","","","","","","","true",""
"yearly_26082_1_6000","Max 1 website & 6000 keywords / 1yr - 26082","Up to 1 website and 6,000 daily tracked keywords","On Off","Flat Fee","Recurring","2380.00","1","Year","","Active","","","EUR","","","","","","","true",""
"atalay","atalay","","On Off","Flat Fee","Recurring","0.00","1","Month","","Active","","","EUR","","","","","","","true",""
"yearly_12257_15_8973","Max 15 websites & 8973 keywords / 1yr - 12257","Max 15 websites & 8973 keywords / month, paid yearly","On Off","Flat Fee","Recurring","4460.00","1","Year","","Active","","","EUR","","","","","","","true",""
"yearly_16275_2_500","yearly_16275_2_500","Up to 2 website and 500 daily tracked keywords","On Off","Flat Fee","Recurring","690.00","1","Year","","Active","","","EUR","","","","","","","true",""
"yearly_28765_5_2500","Max 5 websites & 2500 keywords / 1yr - 28765","","On Off","Flat Fee","Recurring","2050.00","1","Year","","Active","","","EUR","","","","","","","true",""
"yearly_31805_2_562","Max 2 websites & 562 keywords / 1yr - 31805","","On Off","Flat Fee","Recurring","760.00","1","Year","","Active","","","EUR","","","","","","","true",""
"yearly_4950_40_37000","Max 40 websites & 37000 keywords / 1yr - 4950","","On Off","Flat Fee","Recurring","14360.00","1","Year","","Active","","ZEO's plan for November 2018 - November 2019 for 40 sites and 37K keywords, for €14360/year","EUR","","","","","","","true",""
"trendyol","Trendyol","1 website and up to 50,000 keywords daily tracked","On Off","Flat Fee","Recurring","14100.00","1","Year","","Active","","","EUR","","","","","","","true",""
"yearly_31768_1_4127","Max 1 website & 4127 keywords / 1yr - 31768","","On Off","Flat Fee","Recurring","1990.00","1","Year","","Active","","","EUR","","","","","","","true",""
"yearly_30681_25_25000","yearly_30681_25_25000","Up to 25 websites and 25000 daily tracked kw","On Off","Flat Fee","Recurring","9500.00","1","Year","","Active","","","EUR","","","","","","","true",""
"yearly_32101_1_0","Max 1 website & 0 keyword / 1yr - 32101","","On Off","Flat Fee","Recurring","490.00","1","Year","","Active","","","EUR","","","","","","","true",""
"yearly_20374_1_0","Max 1 website & 0 keyword / 1yr - 20374","","On Off","Flat Fee","Recurring","490.00","1","Year","","Active","","","EUR","","","","","","","true",""
"yearly_32634_1_0","Max 1 website & 0 keyword / 1yr - 32634","","On Off","Flat Fee","Recurring","490.00","1","Year","","Active","","","EUR","","","","","","","true",""
"yearly_7776_1_1678","Max 1 website & 1678 keywords / 1yr - 7776","","On Off","Flat Fee","Recurring","6240.00","1","Year","","Active","","","RON","","","","","","","true",""
"yearly_31774_5_931","yearly_31774_5_931","Up to 5 website and 931 daily tracked keywords","On Off","Flat Fee","Recurring","1280.00","1","Year","","Active","","","EUR","","","","","","","true",""
"yearly_23865_1_3000","Max 1 website & 3000 keywords / 1yr - 23865","","On Off","Flat Fee","Recurring","1750.00","1","Year","","Active","","","EUR","","","","","","","true",""
"yearly_33324_11_5269","Max 11 websites & 5269 keywords / 1yr - 33324","","On Off","Flat Fee","Recurring","3260.00","1","Year","","Active","","","EUR","","","","","","","true",""
"yearly_25773_1_0","Max 1 website & 0 keyword / 1yr - 25773","","On Off","Flat Fee","Recurring","490.00","1","Year","","Active","","","EUR","","","","","","","true",""
"yearly_33839_1_0","Max 1 website & 0 keyword / 1yr - 33839","","On Off","Flat Fee","Recurring","490.00","1","Year","","Active","","","EUR","","","","","","","true",""
"yearly_33739_5_992","Max 5 websites & 992 keywords / 1yr - 33739","","On Off","Flat Fee","Recurring","1330.00","1","Year","","Active","","","EUR","","","","","","","true",""
"yearly_33939_1_1145","Max 1 website & 1145 keywords / 1yr - 33939","","On Off","Flat Fee","Recurring","1010.00","1","Year","","Active","","","EUR","","","","","","","true",""
"yearly_12257_20_8847","Max 20 websites & 8847 keywords / 1yr - 12257","","On Off","Flat Fee","Recurring","4960.00","1","Year","","Active","","","EUR","","","","","","","true",""
"yearly_12257_19_5722","Max 19 websites & 5722 keywords / 1yr - 12257","","On Off","Flat Fee","Recurring","4130.00","1","Year","","Active","","","EUR","","","","","","","true",""
"yearly_34378_1_0","Max 1 website & 0 keyword / 1yr - 34378","","On Off","Flat Fee","Recurring","2320.00","1","Year","","Active","","","RON","","","","","","","true",""
"yearly_34380_1_0","Max 1 website & 0 keyword / 1yr - 34380","","On Off","Flat Fee","Recurring","490.00","1","Year","","Active","","","RON","","","","","","","true",""
"yearly_34462_1_0","Max 1 website & 0 keyword / 1yr - 34462","","On Off","Flat Fee","Recurring","430.00","1","Year","","Active","","","GBP","","","","","","","true",""
"yearly_34462_1_0_RON","Max 1 website & 0 keyword / 1yr - 34462(RON)","","On Off","Flat Fee","Recurring","2320.00","1","Year","","Active","","","RON","","","","","","","true",""
"yearly_34515_1_0","Max 1 website & 0 keyword / 1yr - 34515","","On Off","Flat Fee","Recurring","430.00","1","Year","","Active","","","GBP","","","","","","","true",""
"yearly_34535_1_0","Max 1 website & 0 keyword / 1yr - 34535","","On Off","Flat Fee","Recurring","2320.00","1","Year","","Active","","","RON","","","","","","","true",""
